OBJECTID,HSISID,NAME,ADDRESS1,ADDRESS2,CITY,STATE,POSTALCODE,PHONENUMBER,RESTAURANTOPENDATE,FACILITYTYPE,PERMITID,X,Y,GEOCODESTATUS
3143878,04092030597,Asian Konfusion (WCID #893),2161 S Wilmington ST ,,RALEIGH,NC,27603,(984) 480-8576,2022/10/14 04:00:00+00,Mobile Food Units,24632,-78.63902655,35.752054,M
3143879,04092018966,Smiths Smokehouse and Smoothies,1318 S MAIN ST ,Suite 104,WAKE FOREST,NC,27587,(919) 746-3905,2022/10/18 04:00:00+00,Restaurant,24634,-78.51926224,35.96093216,M
3143880,04092141870,Southeast Raleigh HS Outdoor Concession,2600 Rock Quarry RD ,,RALEIGH,NC,27610,(919) 324-5905,2022/10/06 04:00:00+00,Limited Food Service,24635,-78.60409641,35.74535353,M
3143881,04092141871,Southeast Raleigh HS Indoor Concession,2600 Rock Quarry RD ,,RALEIGH,NC,27610,(919) 324-5905,2022/10/06 04:00:00+00,Limited Food Service,24636,-78.60409641,35.74535353,M
3143882,04092025463,Paseo,706 Money  CT ,,KNIGHTDALE,NC,27545,(919) 710-2492,2022/10/20 04:00:00+00,Food Stand,24641,-78.47298386,35.79889193,M
3143883,04092160094,Spring Arbor of Apex Food Service,901 Spring Arbor CT ,,APEX,NC,27502,(919) 303-9990,2022/10/20 04:00:00+00,Institutional Food Service,24642,-78.8646915,35.73535765,M
3143884,04092300297,Dukkan Market & Butcher Shop,7810 Target  CIR ,Ste 105,RALEIGH,NC,27616,(919) 703-0031,2022/10/13 04:00:00+00,Meat Market,24644,-78.57108546,35.86643563,M
3143885,04092018968,Piada Italian Street Food,2016 Market Center DR ,,MORRISVILLE,NC,27560,(919) 371-0787,2022/10/17 04:00:00+00,Restaurant,24647,-78.81670029,35.80776454,M
3143886,04092030598,PICKIN' N QUE'N BBQ (WCID #894,1600 Olive Chapel RD ,,APEX,NC,27502,(919) 530-9965,2022/10/20 04:00:00+00,Mobile Food Units,24654,-78.89057959,35.73814116,T
3143887,04092030599,Chop Naija Kitchen (WCID #895),3520 Capital  BLVD ,,RALEIGH,NC,27604,(919) 758-3571,2022/10/21 04:00:00+00,Mobile Food Units,24655,-78.58408386,35.82807152,M
3143888,04092025464,Grazin Gals@TKA,2161 S Wilmington  ST ,,RALEIGH,NC,27603,(919) 406-4628,2022/10/21 04:00:00+00,Food Stand,24656,-78.63902655,35.752054,M
3143889,04092018970,Applebee's # 1086,6609 Knightdale BLVD ,,KNGIHTDALE,NC,27545,(919) 266-5939,2022/10/25 04:00:00+00,Restaurant,24659,-78.50745317,35.79704031,M
3143890,04092018971,Applebee's # 1126,7831 Target  CIR ,,RALEIGH,NC,27614,(919) 872-2401,2022/10/25 04:00:00+00,Restaurant,24660,-78.57080589,35.8669538,M
3143891,04092018973,Applebee's #1125 ,1480 N Main ST ,,FUQUAY VARINA ,NC,27526,(919) 552-1521,2022/10/25 04:00:00+00,Restaurant,24662,-78.76682093,35.59397375,M
3143892,04092018974,Applebee's #1118,11805 Retail DR ,,WAKE FOREST,NC,27587,(919) 488-0101,2022/10/26 04:00:00+00,Restaurant,24663,-78.54257336,35.96855168,M
3143893,04092018969,J. Lights,421 N Harrington  ST ,Suite 110,RALEIGH,NC,27603,(984) 283-3488,2022/10/21 04:00:00+00,Restaurant,24664,-78.64485604,35.78660967,M
3143894,04092018976,Applebee's #1109,501 E. Six Forks RD ,,RALEIGH,NC,27609,(919) 856-9030,2022/10/27 04:00:00+00,Restaurant,24666,-78.62327835,35.81997806,M
3143895,04092018977,Taqueria Los Toros,2811 Hillsborough  ST ,Unit 109,RALEIGH,NC,27607,(919) 896-6661,2022/10/26 04:00:00+00,Restaurant,24667,-78.67493842,35.78888931,M
3143896,04092018979,Mitch's Tavern,2426 HILLSBOROUGH ST ,,RALEIGH,NC,27607-7248,(818) 345-3296,2022/10/28 04:00:00+00,Restaurant,24670,-78.66770199,35.78790613,M
3143897,04092030601,Dr. Love Country Cooking (WCID #898),160 Sommerville Park RD ,,RALEIGH,NC,27603,(919) 671-2683,2022/10/28 04:00:00+00,Mobile Food Units,24671,-78.65006053,35.6942079,M
3143898,04092110548,APEX FRIENDSHIP ELEM. CAFE.,7901 HUMIE OLIVE RD,,Apex,NC,27502-9048,,2022/08/17 04:00:00+00,Public School Lunchrooms,24674,-78.91098202,35.70021278,M
3143899,04092018980,Chick-fil-a North Hills,4154 Main at North Hills ST ,Suite 114,RALEIGH,NC,27609,(919) 510-0100,2022/11/01 04:00:00+00,Restaurant,24683,-78.64297591,35.83719194,M
3143900,04092018975,Apple Cafe Macs Espresso Bar,301 METLIFE WAY,,CARY,NC,27513,,2022/11/01 04:00:00+00,Restaurant,24689,-78.79710254,35.8305987,M
3143901,04092018981,Tandoori Trail,2017 CREEKSIDE LANDING DR,,APEX,NC,27502,,2022/11/01 04:00:00+00,Restaurant,24690,-78.88665848,35.74514179,M
3143902,04092018988,The Raleigh Wine Shop,317 S BLOODWORTH ST,,RALEIGH,NC,27601,(919) 803-5473,2022/11/02 04:00:00+00,Restaurant,24693,-78.63312852,35.7758488,M
3143903,04092018989,Biggby Coffee,5424 SIX FORKS RD,,RALEIGH,NC,27609,(252) 714-9020,2022/11/03 04:00:00+00,Restaurant,24694,-78.64059702,35.85499105,M
3143904,04092018987,Pollo Campero,8300 LITCHFORD RD ,,RALEIGH,NC,27615,(919) 301-8475,2022/11/02 04:00:00+00,Restaurant,24695,-78.6012272,35.89213442,M
3143905,04092018991,BB's Crispy Chicken,1147 PARKSIDE MAIN ST,,CARY,NC,27519,(984) 272-3500,2022/11/03 04:00:00+00,Restaurant,24696,-78.89104138,35.84749167,M
3143906,04092018990,J. Betski's,1916 BERNARD ST,,RALEIGH,NC,27608,(919) 803-0008,2022/11/03 04:00:00+00,Restaurant,24697,-78.63053647,35.8074913,M
3143907,04092025465,Zabiha Halal Fried Chicken @ Hubb Kitchen #2,1214 E LENOIR ST,,RALEIGH,NC,27610,(919) 902-6800,2022/11/02 04:00:00+00,Food Stand,24698,-78.62079677,35.77206517,M
3143908,04092025469,Adrienne's Catering Co. @ Hubb Kitchen #2,1214 E LENOIR ST,,RALEIGH,NC,27610,(919) 726-0217,2022/11/03 04:00:00+00,Food Stand,24699,-78.62079677,35.77206517,M
3143909,04092025466,Touchdown BBQ @ Hubb Kitchen #2,1214 E LENOIR ST,,RALEIGH,NC,27610,(919) 230-4447,2022/11/02 04:00:00+00,Food Stand,24700,-78.62079677,35.77206517,M
3143910,04092025467,Cheese Boards by Jessica @ Hubb Kitchen #2,1214 E LENOIR ST,,RALEIGH,NC,27610,(000) 000-0000,2022/11/02 04:00:00+00,Food Stand,24701,-78.62079677,35.77206517,M
3143911,04092018992,Las Ramblas,141 PARK AT NORTH HILLS ST,UNIT 100,RALEIGH,NC,27609-5990,,2022/11/03 04:00:00+00,Restaurant,24705,-78.63884173,35.83739486,M
3143912,04092018993,Hoppy House Taproom & Hangout Place,10966 CHAPEL HILL RD,,MORRISVILLE,NC,27560,,2022/11/03 04:00:00+00,Restaurant,24706,-78.84122324,35.85590622,M
3143913,04092025468,Extreme Culinary Creations by R & A @ Hubb Kitchen #1,1129 CORPORATION PKWY,Suite 199,RALEIGH,NC,27610,,2022/11/03 04:00:00+00,Food Stand,24707,-78.56954783,35.79505367,M
3143914,04092018994,Vegan Community Kitchen,803 E Williams ST ,,APEX,NC,27502,(919) 372-5027,2022/11/04 04:00:00+00,Restaurant,24709,-78.84409397,35.72219673,M
3143915,04092018995,Carajillo's Mexican Grill,4205 Fayettevile RD ,,RALEIGH,NC,27603,(919) 977-0149,2022/11/04 04:00:00+00,Restaurant,24713,-78.65211461,35.72149181,M
3143916,04092019002,Subway #40395,7016 GB Alford HWY ,,HOLLY SPRINGS,NC,27540,(919) 552-1617,2022/11/08 05:00:00+00,Restaurant,24718,-78.83404581,35.6363532,M
3143917,04092019004,Rainbow Luncheonette,911 N WEST ST,Suite 105,RALEIGH,NC,27603,(919) 559-1635,2022/11/09 05:00:00+00,Restaurant,24719,-78.64438198,35.79144303,M
3143918,04092019005,Longleaf Swine BBQ,300 E EDENTON ST,,RALEIGH,NC,27601,(910) 330-0702,2022/11/09 05:00:00+00,Restaurant,24721,-78.63447354,35.78089277,M
3143919,04092019003,Wake Oasis Coffee,1750 OLIVE CHAPEL RD,,APEX,NC,27502,,2022/11/08 05:00:00+00,Restaurant,24722,-78.89528261,35.73603924,M
3143920,04092019007,Fresko Greek Kitchen,8107 CREEDMOOR RD,Suite 110,RALEIGH,NC,27613-4487,(919) 917-7124,2022/11/09 05:00:00+00,Restaurant,24723,-78.68116797,35.89788799,M
3143921,04092141872,Southern Wake Academy Concession Stand,5108 Old Powell RD ,,HOLLY SPRINGS,NC,27540,(919) 866-2240,2022/11/04 04:00:00+00,Limited Food Service,24728,-78.8191999,35.6127797,M
3143922,04092019010,Brier Pointe Retirement Community Restaurant,5911 MCCRIMMON PKY ,,MORRISVILLE,NC,27560,(913) 481-8973,2022/11/15 05:00:00+00,Restaurant,24736,-78.84601903,35.83931319,M
3143923,04092025470,Sheila's Aussie Bakery,160 SOMMERVILLE PARK RD ,,RALEIGH,NC,27603,(603) 545-1642,2022/11/15 05:00:00+00,Food Stand,24737,-78.65006053,35.6942079,M
3143924,04092040400,Jumping Joe's (WCID #903),1214 E LENOIR ST ,,RALEIGH,NC,27610,(229) 220-0437,2022/11/17 05:00:00+00,Pushcarts,24745,-78.62079677,35.77206517,M
3143925,04092019011,Jersey Mike's #3157,1009 Stadium  DR ,Suite 116,WAKE FOREST,NC,27587,(919) 277-0623,2022/11/18 05:00:00+00,Restaurant,24746,-78.52990327,35.98957106,M
3143926,04092019012,Jersey Mike's #3101,14460 Falls of Neuse  RD ,Unit 113,RALEIGH,NC,27587,(919) 488-0262,2022/11/18 05:00:00+00,Restaurant,24748,-78.54362008,35.94386602,M
3143927,04092019013,Jersey Mike's #3189,166 Cabela Dr ,,GARNER,NC,27529,(919) 999-1540,2022/11/18 05:00:00+00,Restaurant,24749,-78.58356211,35.69799194,M
3143928,04092018996,Jersey Mike's #3149,3201-139 Edwards Mill RD ,,RALEIGH,NC,27612,(984) 202-5627,2022/11/18 05:00:00+00,Restaurant,24747,-78.70556784,35.82545067,M
3143929,04092019015,Jersey Mike's #3131,6176 Falls of Neuse  RD ,Unit 104,RALEIGH,NC,27609,(919) 870-7827,2022/11/18 05:00:00+00,Restaurant,24750,-78.62017998,35.86657041,M
3143930,04092018999,Jersey Mike's #3024,701 Cary Towne BLVD ,,CARY,NC,27511,(919) 461-8100,2022/11/18 05:00:00+00,Restaurant,24751,-78.76677244,35.77674853,M
3143931,04092018997,Jersey Mike's #3127,280  Meeting ST ,,CARY,NC,27518,(919) 459-8896,2022/11/18 05:00:00+00,Restaurant,24752,-78.74478781,35.75666346,M
3143932,04092018998,Jersey Mike's #3099,3490 Kildaire Farm RD ,Ste 172,CARY,NC,27518,(919) 363-1827,2022/11/18 05:00:00+00,Restaurant,24754,-78.79652253,35.70711378,T
3143933,04092019001,Jersey Mike's #3176,242 Grand Hill PL ,,HOLLY SPRINGS,NC,27540,(919) 345-2290,2022/11/18 05:00:00+00,Restaurant,24755,-78.84589577,35.66566859,M
3143934,04092019014,Jersey Mike's #3151,6727-C Knightdale Blvd,,KNIGHTDALE,NC,27545,(919) 295-4661,2022/11/18 05:00:00+00,Restaurant,24753,-78.50310777,35.79761688,M
3143935,04092018982,Jersey Mike's #3002,5910 Duraleigh RD ,STE 119,RALEIGH,NC,27612,(919) 787-2540,2022/11/18 05:00:00+00,Restaurant,24756,-78.7119967,35.8587201,M
3143936,04092019000,Jersey Mike's #3021,701 N Main ST ,,FUQUAY-VARINA,NC,27529,(919) 557-3000,2022/11/18 05:00:00+00,Restaurant,24757,-78.79264626,35.59174507,M
3143937,04092018986,Jersey Mike's #3229,13220 Strickland RD ,STE 168,RALEIGH,NC,27613-5213,(919) 436-3266,2022/11/18 05:00:00+00,Restaurant,24758,-78.72593809,35.90878313,M
3143938,04092018984,Jersey Mike's #3181,4205 Corners PKY ,Suite 105,RALEIGH,NC,27617,(919) 949-1539,2022/11/18 05:00:00+00,Restaurant,24759,-78.78791806,35.91890974,M
3143939,04092018985,Jersey Mike's #3136,7177 O'Kelly Chapel RD ,,CARY,NC,27519,(919) 388-2200,2022/11/18 05:00:00+00,Restaurant,24760,-78.88824644,35.84415135,M
3143940,04092018983,Jersey Mike's #3150,3608 Davis DR ,Ste 100,MORRISVILLE,NC,27560,(919) 380-0289,2022/11/18 05:00:00+00,Restaurant,24761,-78.84755942,35.82156249,M
3143941,04092019016,Crisp Goldens,1213 HILLSBOROUGH ST,,RALEIGH,NC,27603,(919) 803-4012,2022/11/21 05:00:00+00,Restaurant,24765,-78.65594568,35.78286517,M
3143942,04092019017,Chick-fil-A  #04618,651 E SIX FORKS RD,,RALEIGH,NC,27609,(336) 486-4489,2022/11/21 05:00:00+00,Restaurant,24766,-78.62203166,35.82010296,M
3143943,04092019018,The Oak,4035 Lake Boone TRL ,Ste 115,RALEIGH,NC,27607,(919) 787-9100,2022/11/21 05:00:00+00,Restaurant,24767,-78.69709804,35.81457389,M
3143944,04092025471,Flavor District,11016 Capital Blvd,,WAKE FOREST,NC,27587,,2022/11/18 05:00:00+00,Food Stand,24768,-78.53774736,35.94776303,M
3143945,04092019019,Jersey Mike's #3130,4121 New Bern AVE ,Ste 101,RALEIGH,NC,27610,(919) 231-0070,2022/11/21 05:00:00+00,Restaurant,24772,-78.56526592,35.80114227,M
3143946,04092019009,McDonald's #33850,601 Corporate Center DR ,,RALEIGH,NC,27606,(919) 233-4144,2022/11/21 05:00:00+00,Restaurant,24776,-78.74074148,35.79000755,M
3143947,04092019008,McDonald's #2510,3710 Western BLVD ,,RALEIGH,NC,27606,(919) 833-7882,2022/11/21 05:00:00+00,Restaurant,24777,-78.68803643,35.78529365,M
3143948,04092019020,McDonald's #16917,7991 Fayetteville RD ,,RALEIGH,NC,27605,(919) 677-2700,2022/11/21 05:00:00+00,Restaurant,24778,-78.69868308,35.66510467,M
3143949,04092025488,Finger Lickin' Soul Food,511  Bragg ST ,,RALEIGH,NC,27601,(919) 916-0300,2022/11/22 05:00:00+00,Food Stand,24779,-78.63198199,35.76587483,M
3143950,04092019021,Farina Neighborhood Italian,8450 Honeycutt  RD ,Suite 100,RALEIGH,NC,27615,(919) 906-6250,2022/11/28 05:00:00+00,Restaurant,24780,-78.62166097,35.89510574,M
3143951,04092019023,East End Bistrot,2020 PROGRESS CT,Suite 110,RALEIGH,NC,27608-2768,(919) 417-1798,2022/12/01 05:00:00+00,Restaurant,24784,-78.62268383,35.80893721,M
3143952,04092019022,ISO ISO Ramen & Bar,402 OBERLIN RD,Suite120,RALEIGH,NC,27605,(919) 917-7313,2022/12/01 05:00:00+00,Restaurant,24785,-78.66234333,35.7897601,M
3143953,04092019024,El Salsa's Mexican Grill,3501 Forestville RD ,,RALEIGH,NC,27616,(919) 217-7918,2022/12/02 05:00:00+00,Restaurant,24786,-78.50942512,35.88257697,M
3143954,04092040401,Big C's Dogs (WCID #904),1228 Heritage Link DR ,,WAKE FOREST,NC,27587,(860) 604-3045,2022/12/02 05:00:00+00,Pushcarts,24787,-78.50262454,35.94544167,M
3143955,04092025475,The Cooking Mama @ Flavor District,11016 Capital  BLVD ,,WAKE FOREST,NC,27587,(919) 801-3470,2022/11/23 05:00:00+00,Food Stand,24788,-78.53774736,35.94776303,M
3143956,04092025484,Oink n Moo @ Flavor District,11016 Capital  BLVD ,,WAKE FOREST,NC,27587,(919) 599-6465,2022/11/23 05:00:00+00,Food Stand,24789,-78.53774736,35.94776303,M
3143957,04092025473,Femme Fromage @ Flavor District,11016 Capital Blvd,,WAKE FOREST,NC,27587,(561) 809-2986,2022/11/22 05:00:00+00,Food Stand,24792,-78.53774736,35.94776303,M
3143958,04092025483,Curry in a Hurry @ Flavor District,11016 Capital Blvd,,Wake Forest,NC,27587,(919) 656-4361,2022/11/22 05:00:00+00,Food Stand,24793,-78.53774736,35.94776303,M
3143959,04092025478,Boricua Soul @ Flavor District,11016 Capital Blvd,,Wake Forest,NC,27587,(561) 512-8881,2022/11/22 05:00:00+00,Food Stand,24794,-78.53774736,35.94776303,M
3143960,04092025479,Gaia's Kitchen & Catering @ Flavor District,11016 Capital Blvd,,Wake Forest,NC,27587,(919) 271-5274,2022/11/23 05:00:00+00,Food Stand,24795,-78.53774736,35.94776303,M
3143961,04092025480,Thaiphoon Bistro @ Flavor District,11016 Capital Blvd,,Wake Forest,NC,27587,(919) 917-3701,2022/11/23 05:00:00+00,Food Stand,24796,-78.53774736,35.94776303,M
3143962,04092025487,Jerk Man @ Flavor District,11016 Capital Blvd,,Wake Forest,NC,27587,(919) 737-5958,2022/11/23 05:00:00+00,Food Stand,24797,-78.53774736,35.94776303,M
3143963,04092025477,Tepuys Pastelitos @ Flavor District ,11016 Capital Blvd,,Wake Forest,NC,27587,(919) 867-8601,2022/11/23 05:00:00+00,Food Stand,24800,-78.53774736,35.94776303,M
3143964,04092025482,Vic's Pizzeria @ Flavor District,11016 Capital Blvd,,Wake Forest,NC,27587,(919) 924-6806,2022/11/28 05:00:00+00,Food Stand,24801,-78.53774736,35.94776303,M
3143965,04092025474,Taburete Venezuelan @ Flavor District,11016 Capital Blvd,,Wake Forest,NC,27615,(919) 637-4032,2022/11/28 05:00:00+00,Food Stand,24802,-78.53774736,35.94776303,M
3143966,04092025485,Smallcupcake Deli & Creamery @ Flavor District,11016 Capital Blvd,,Wake Forest,NC,27587,(919) 977-7311,2022/11/22 05:00:00+00,Food Stand,24803,-78.53774736,35.94776303,M
3143967,04092025486,City Dogs/ Greens N Goodness @ Flavor District ,11016 Capital Blvd,,WAKE FOREST,NC,27587,(919) 291-5142,2022/11/22 05:00:00+00,Food Stand,24804,-78.53774736,35.94776303,M
3143968,04092025472,Raleigh Tamales @ Flavor District,11016 Capital Blvd,,WAKE FOREST,NC,27587,(917) 743-5231,2022/11/22 05:00:00+00,Food Stand,24805,-78.53774736,35.94776303,M
3143969,04092025476,Wake the Truck Up @f Flavor District,11016 Capital Blvd,,Wake Forest,NC,27587,(919) 630-0022,2022/11/23 05:00:00+00,Food Stand,24806,-78.53774736,35.94776303,M
3143970,04092019026,Atria Cary,7000 REGENCY PKWY,,CARY,NC,27518,,2022/12/07 05:00:00+00,Restaurant,24808,-78.79047128,35.72830813,M
3143971,04092040402,Lorrielle's (WCID #916),3400 NEW BIRCH DR ,,RALEIGH,NC,27610,(919) 437-6976,2022/12/08 05:00:00+00,Pushcarts,24813,-78.59862151,35.74660149,M
3143972,04092030602,Vic's Pizza Truck (WCID #917),2161 S WILMINGTON ST ,,RALEIGH,NC,27603,(919) 818-4847,2022/12/10 05:00:00+00,Mobile Food Units,24819,-78.63902655,35.752054,M
3143973,04092025490,L.A.M.I. Filipino Food,1214 E LENOIR ST,,RALEIGH,NC,27610,(201) 920-2311,2022/12/12 05:00:00+00,Food Stand,24820,-78.62079677,35.77206517,M
3143974,04092019027,Condesa 77 Mexican Grill,1540  Dunn  RD ,Suite 150,RALEIGH,NC,27614,(919) 322-2120,2022/12/15 05:00:00+00,Restaurant,24828,-78.58619433,35.92539994,M
3143975,04092141873,Hilltop Christian School Concession Stand,10212 Fayetteville RD ,,RALEIGH,NC,27526,(919) 552-5612,2022/12/13 05:00:00+00,Limited Food Service,24826,-78.72016921,35.62732202,M
3143976,04092019028,McDonald's #15546,3508 W Millbrook RD ,,RALEIGH,NC,27613,(919) 781-3702,2022/12/15 05:00:00+00,Restaurant,24829,-78.71191185,35.86339976,M
3143977,04092019029,McDonald's #32336,1001 Morrisville-Carpenter RD ,,Morrisville,NC,27560,(919) 460-7228,2022/12/15 05:00:00+00,Restaurant,24831,-78.84482154,35.81889798,M
3143978,04092030604,Tunisia Halal Food (WCID #920),160 Sommerville Park RD ,,RALEIGH,NC,27603,(856) 631-8211,2022/12/16 05:00:00+00,Mobile Food Units,24835,-78.65006053,35.6942079,M
3143979,04092025491,Auntie Anne's,4325 Glenwood AVE ,Suite 2102,RALEIGH,NC,27612,(919) 781-9946,2022/12/19 05:00:00+00,Food Stand,24837,-78.68184484,35.84183815,T
3143980,04092019031,Tacos Oaxaca,1324 N MAIN ST,,FUQUAY VARINA,NC,27526,(919) 762-0826,2022/12/19 05:00:00+00,Restaurant,24841,-78.77764359,35.59047244,M
3143981,04092019032,McDonald's #3452,3810 Lake Boone TRL ,,RALEIGH,NC,27607-2927,(919) 781-0504,2022/12/21 05:00:00+00,Restaurant,24843,-78.69425696,35.81614942,M
3143982,04092030603,Atlas Nomads Mediterranean Cuisine (WCID #759),2411 E Millbrook RD ,Unit # 106,RALEIGH,NC,27604,(919) 348-6471,2022/12/15 05:00:00+00,Mobile Food Units,24845,-78.59474383,35.84867059,M
3143983,04092019033,Captain Stanley's Seafood,3333 S Wilmington ST ,,RALEIGH,NC,27603,(919) 272-0384,2022/12/22 05:00:00+00,Restaurant,24854,-78.64955562,35.73402719,M
3143984,04092030605,Smiley's Kitchen (WCID #921),160 Sommerville Park RD ,,RALEIGH,NC,27603,(919) 817-7420,2022/12/30 05:00:00+00,Mobile Food Units,24858,-78.65006053,35.6942079,M
3143985,04092019035,Leo's Italian Seafood,1301 Market Center DR ,,MORRISVILLE,NC,27560,(919) 234-1152,2022/12/21 05:00:00+00,Restaurant,24859,-78.81676023,35.80454378,M
3143986,04092141874,Jaguar Club Gym Concessions,1420 Athens DR ,,RALEIGH,NC,27606,(919) 412-5906,2022/11/22 05:00:00+00,Limited Food Service,24861,-78.71223403,35.76837413,M
3143987,04092019036,Brig's Great Beginnings,8111 Creedmoor RD ,STE 169,RALEIGH,NC,27613,(919) 870-0994,2023/01/04 05:00:00+00,Restaurant,24862,-78.68248786,35.89850336,M
3143988,04092025492,Curry in a Hurry @ Community Commissary,160 SOMMERVILLE PARK RD,,Garner,NC,27603,(919) 606-4085,2022/12/05 05:00:00+00,Food Stand,24860,-78.65084688,35.6939448,M
3143989,04092019037,Holiday Gardens at Wakefield,12800 Spruce Tree  WAY ,,RALEIGH,NC,27614,(919) 562-5580,2023/01/05 05:00:00+00,Restaurant,24864,-78.56215874,35.94291372,M
3143990,04092019039,Premier Cakes Diner @ NC Museum of History,5 E Edenton ST ,,RALEIGH,NC,27601,(919) 274-8511,2023/01/04 05:00:00+00,Restaurant,24866,-78.63858369,35.78186205,M
3143991,04092025493,Big Cheese Pizza,1030 N Rogers  LN ,,RALEIGH,NC,27610,(919) 792-2245,2023/01/10 05:00:00+00,Food Stand,24874,-78.54836935,35.79167958,M
3143992,04092019030,Brigs at the Crossing,1225 NW Maynard RD ,,CARY,NC,27513-8720,(919) 481-9300,2023/01/01 05:00:00+00,Restaurant,24875,-78.81241463,35.78438636,M
3143993,04092019042,Which Wich #670,7200 Knightdale BLVD ,,KNIGHTDALE,NC,27545,(919) 373-8883,2023/01/17 05:00:00+00,Restaurant,24880,-78.48704631,35.79788571,M
3143994,04092019041,Osteria G,5160 Sunset Lake RD ,Ste 101,HOLLY SPRINGS,NC,27539,(984) 229-7480,2023/01/09 05:00:00+00,Restaurant,24872,-78.79910505,35.66774596,M
3143995,04092019140,El Chapin ,109 Capcom Avenue,,WAKE FOREST,NC,27587,(919) 263-8888,2022/12/30 05:00:00+00,Restaurant,24881,-78.52881225,35.95086253,T
3143996,04092019043,Compass Rose Brewery,3201 Northside Drive,Ste 101,RALEIGH,NC,27615,(919) 307-4177,2023/01/06 05:00:00+00,Restaurant,24882,-78.58271228,35.88393511,M
3143997,04092030606,Che Empanadas (WCID #902),9420 FORUM DR ,#111,RALEIGH,NC,27615,(919) 920-2312,2023/01/19 05:00:00+00,Mobile Food Units,24884,-78.65461142,35.89932701,M
3143998,04092030607,Capital Cookout Grill (WCID #922),4511 NEW BERN AVE ,,RALEIGH,NC,27610,(252) 367-9945,2023/01/19 05:00:00+00,Mobile Food Units,24887,-78.55938498,35.79875761,M
3143999,04092019047,RBF Your Authentic Champagne Bar,210 E CHATHAM ST,10,CARY,NC,27511,,2023/01/20 05:00:00+00,Restaurant,24888,-78.77743609,35.78708846,M
3144000,04092019046,7-Eleven #41993A,205 DOGWOOD TREE LN,,CARY,NC,27519,,2023/01/20 05:00:00+00,Restaurant,24889,-78.90170767,35.82405398,M
3144001,04092019048,El Taco Market,3800 NEW BERN  AVE ,,RALEIGH,NC,27610,(919) 250-0412,2023/01/20 05:00:00+00,Restaurant,24891,-78.57600249,35.79743532,M
3144002,04092019049,Taziki's Mediterranean Cafe,108 Grand Hill PL ,,Holly Springs,NC,27540,(984) 266-1226,2023/01/10 05:00:00+00,Restaurant,24892,-78.84948074,35.66266499,M
3144003,04092019050,Falls River Cafe,10630 Durant RD ,Suite 104,RALEIGH,NC,27614,(919) 306-5245,2023/01/24 05:00:00+00,Restaurant,24895,-78.59244794,35.90621752,M
3144004,04092019056,Goodnights Comedy Club,401 WOODBURN RD,,RALEIGH,NC,27605,(919) 828-5233,2023/01/25 05:00:00+00,Restaurant,24897,-78.66025735,35.7899673,M
3144005,04092019055,NCMA Cafe (West Building),2110 BLUE RIDGE RD,,RALEIGH,NC,27607,(919) 664-6834,2023/01/25 05:00:00+00,Restaurant,24898,-78.72639079,35.81626279,M
3144006,04092019051,Smooth Joe Coffee,5321 TIN ROOF WAY,Suite 104,RALEIGH,NC,27616,(919) 521-5800,2023/01/24 05:00:00+00,Restaurant,24899,-78.5391089,35.86344847,M
